pdf, Part No.,Series Name,Size ( Dimension),Tolerance,T.C.R,Rated Power,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0727RL,TR0402NR-0727RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),27
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072K2L,TR0402NR-072K2L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072K4L,TR0402NR-072K4L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2 400
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072K7L,TR0402NR-072K7L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2 700
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072KL,TR0402NR-072KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072M2L,TR0402NR-072M2L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2 200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072M4L,TR0402NR-072M4L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2 400 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072M7L,TR0402NR-072M7L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2 700 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072ML,TR0402NR-072ML,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2 000 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072R2L,TR0402NR-072R2L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072R4L,TR0402NR-072R4L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2.4
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072R7L,TR0402NR-072R7L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2.7
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-072RL,TR0402NR-072RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07300KL,TR0402NR-07300KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),300 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07300RL,TR0402NR-07300RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0730KL,TR0402NR-0730KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),30 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0730RL,TR0402NR-0730RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),30
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07330KL,TR0402NR-07330KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),330 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07330RL,TR0402NR-07330RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),330
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0733KL,TR0402NR-0733KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),33 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0733RL,TR0402NR-0733RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),33
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07360KL,TR0402NR-07360KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),360 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07360RL,TR0402NR-07360RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),360
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0736KL,TR0402NR-0736KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),36 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0736RL,TR0402NR-0736RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),36
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07390KL,TR0402NR-07390KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),390 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07390RL,TR0402NR-07390RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),390
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0739KL,TR0402NR-0739KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),39 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0739RL,TR0402NR-0739RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),39
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073K3L,TR0402NR-073K3L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3 300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073K6L,TR0402NR-073K6L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3 600
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073K9L,TR0402NR-073K9L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3 900
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073KL,TR0402NR-073KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073M3L,TR0402NR-073M3L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3 300 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073M6L,TR0402NR-073M6L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3 600 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073M9L,TR0402NR-073M9L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3 900 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073ML,TR0402NR-073ML,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3 000 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073R3L,TR0402NR-073R3L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3.3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073R6L,TR0402NR-073R6L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3.6
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073R9L,TR0402NR-073R9L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3.9
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-073RL,TR0402NR-073RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07430KL,TR0402NR-07430KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),430 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07430RL,TR0402NR-07430RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),430
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0743KL,TR0402NR-0743KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),43 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0743RL,TR0402NR-0743RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),43
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07470KL,TR0402NR-07470KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),470 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07470RL,TR0402NR-07470RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),470
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0747KL,TR0402NR-0747KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),47 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0747RL,TR0402NR-0747RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),47
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-074K3L,TR0402NR-074K3L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),4 300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-074K7L,TR0402NR-074K7L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),4 700
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-074M3L,TR0402NR-074M3L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),4 300 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-074M7L,TR0402NR-074M7L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),4 700 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-074R3L,TR0402NR-074R3L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),4.3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-074R7L,TR0402NR-074R7L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),4.7
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07510KL,TR0402NR-07510KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),510 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07510RL,TR0402NR-07510RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),510
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0751KL,TR0402NR-0751KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),51 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0751RL,TR0402NR-0751RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),51
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07560KL,TR0402NR-07560KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),560 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07560RL,TR0402NR-07560RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),560
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0756KL,TR0402NR-0756KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),56 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0756RL,TR0402NR-0756RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),56
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-075K1L,TR0402NR-075K1L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),5 100
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-075K6L,TR0402NR-075K6L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),5 600
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-075M1L,TR0402NR-075M1L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),5 100 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-075M6L,TR0402NR-075M6L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),5 600 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-075R1L,TR0402NR-075R1L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),5.1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-075R6L,TR0402NR-075R6L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),5.6
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07620KL,TR0402NR-07620KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),620 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07620RL,TR0402NR-07620RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),620
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0762KL,TR0402NR-0762KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),62 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0762RL,TR0402NR-0762RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),62
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07680KL,TR0402NR-07680KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),680 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07680RL,TR0402NR-07680RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),680
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0768KL,TR0402NR-0768KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),68 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0768RL,TR0402NR-0768RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),68
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-076K2L,TR0402NR-076K2L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),6 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-076K8L,TR0402NR-076K8L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),6 800
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-076M2L,TR0402NR-076M2L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),6 200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-076M8L,TR0402NR-076M8L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),6 800 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-076R2L,TR0402NR-076R2L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),6.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-076R8L,TR0402NR-076R8L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),6.8
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07750KL,TR0402NR-07750KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),750 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07750RL,TR0402NR-07750RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),750
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0775KL,TR0402NR-0775KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),75 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0775RL,TR0402NR-0775RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),75
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-077K5L,TR0402NR-077K5L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),7 500
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-077M5L,TR0402NR-077M5L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),7 500 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-077R5L,TR0402NR-077R5L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),7.5
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07820KL,TR0402NR-07820KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),820 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07820RL,TR0402NR-07820RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),820
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0782KL,TR0402NR-0782KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),82 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0782RL,TR0402NR-0782RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),82
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-078K2L,TR0402NR-078K2L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),8 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-078M2L,TR0402NR-078M2L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),8 200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-078R2L,TR0402NR-078R2L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),8.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07910KL,TR0402NR-07910KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),910 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-07910RL,TR0402NR-07910RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),910
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0791KL,TR0402NR-0791KL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),91 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-0791RL,TR0402NR-0791RL,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),91
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-079K1L,TR0402NR-079K1L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),9 100
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-079M1L,TR0402NR-079M1L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),9 100 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0402NR-079R1L,TR0402NR-079R1L,Trimmable Chip Resistor,0402 (1005),±30%,Based on Spec,1/16W (0.0625W),9.1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-07100KL,TR0603KR-07100KL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),100 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-07100RL,TR0603KR-07100RL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),100
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-0710KL,TR0603KR-0710KL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),10 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-0710ML,TR0603KR-0710ML,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),10 000 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-0710RL,TR0603KR-0710RL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),10
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-07110KL,TR0603KR-07110KL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),110 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-07110RL,TR0603KR-07110RL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),110
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-0711KL,TR0603KR-0711KL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),11 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-0711RL,TR0603KR-0711RL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),11
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-07120KL,TR0603KR-07120KL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),120 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-07120RL,TR0603KR-07120RL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),120
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-0712KL,TR0603KR-0712KL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),12 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-0712RL,TR0603KR-0712RL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),12
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR0603KR-07130KL,TR0603KR-07130KL,Trimmable Chip Resistor,0603 (1608),±10%,Based on Spec,1/10W (0.1W),130 000
